,제목,가수,가사
236,서쪽 하늘,이승철,서쪽하늘로 노을은 지고 이젠 슬픔이 돼버린 그대를 다시 부를수 없을 것 같아 또 한번 불러보네 소리쳐 불러도 늘 허공에 부서져 돌아오는 너의 이름 이젠 더 견딜 힘조차 없게 날 버려두고 가지 사랑하는 날 떠나가는 날 하늘도 슬퍼서 울어준 날 빗속에 떠날 나였음을 넌 알고 있는듯이 비가오는 날엔 난 항상 널 그리워해 언젠간 널 다시 만나는 그 날을 기다리며 비내린 하늘은 왜그리 날 슬프게해 흩어진 내 눈물로 널 잊고 싶은데 비가오는 날엔 난 항상 널 그리워해 언젠간 널 다시 만나는 그 날을 기다리며 비내린 하늘은 왜그리 날 슬프게해 흩어진 내 눈물로 널 잊고 싶은데 가고싶어 널 보고싶어 꼭 찾고 싶었어 하지만 너의 모습은 아직도 그 자리에 비가오는 날엔 난 항상 널 그리워해 언젠간 널 다시 만나는 그 날을 기다리며 비내린 하늘은 왜그리 날 슬프게해 흩어진 내 눈물로 널 잊고 싶은데 하지만 난 널 사랑해
237,술 한잔 해요,경서 (경서예지),술 한잔해요 날씨가 쌀쌀하니까 따끈따끈 국물에 소주 한잔 어때요 잘 지내니 지친 하루에 끝에 위로가 돼주던 한 사람 사실 가끔씩 네 소식을 찾아보곤 해 먹먹해진 기분 술잔 속에 너를 가득 채워 그리움을 넘기네 보이지 않던 것들 보여 여전히 아쉬움 들만 달콤했던 말 행복 섞인 표정까지도 괜찮다면 나와요 우리의 사랑이 뜨겁던 우리의 사랑을 키웠던 그 집에서 먼저 한잔했어요 조금 취했나 봐요 그대가 내 앞에 있는 것 같아 바보처럼 자꾸 눈물이 나요 그대 마음이 차갑게 식어 갔듯이 따뜻했던 국물도 점점 식어가네요 가볍던 주머니 날 감싸주던 손 길 하필 이제서야 생각이 나 우리 함께 자주 가던 사거리 앞 작은 술집 마주 앉은 애틋한 밤 술잔 속에 너를 가득 채워 그리움을 넘기네 비틀거리는 하루 매섭게 더 차가운 날씨 전화라도 해볼까 보고 싶어 누르지 못했지만 괜찮다면 나와요 우리의 사랑이 뜨겁던 우리의 사랑을 키웠던 그 집에서 먼저 한잔했어요 조금 취했나 봐요 그대가 내 앞에 있는 것 같아 바보처럼 자꾸 눈물이 나요 술잔 속에 눈물이 마음속에 그대가 흘러넘치잖아 몇 잔을 마셔도 너를 너를 잊지 못할 걸 알아 쓰디쓴 술잔에 기대면 네가 보였어 이 한 잔에도 금세 붉어 지던 두 볼 따스함이었어 너라는 계절은 늦게라도 와줘요 나 혼자 이렇게 울게 하지 마 우린 항상 같이 있었으니까 사랑해요 사랑해요 사랑하기 싫어서 미치겠어
238,다시 만날까 봐 (Prod.V.O.S),이예준,인스타로 몰래 보는 너의 하루들 누가 봐도 헤어진 티를 내 팔로우 다 끊고서 좋아요는 왜 눌렀니 참 바보 같은 사람이야 잘 먹지도 못하는 술은 왜 매일 마시고 늘 웃던 얼굴 많이 야위었어 혼자 있으면 나도 그래 술이 없으면 못 자고 많이 괴로워해 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 친구들 만나는 거 그렇게 좋아하면서 집에만 있니 더 우울하게 혼자 있으면 나도 그래 누구도 만나기 싫어 숨고만 싶은데 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 못 잊을 거야 너와 추억한 지난날들을 난 아직까지도 너무나 선명해 그렇게 선명한 만큼 지키고픈 우리 기억들이 잊혀지는 게 정말 많이 두려워 혼자 있으면 나도 그래 늘 혼자 센척했지만 많이 두려워해 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 우리 여기서 끝나면 안 돼
239,한번 더 이별,성시경,뒤돌아 보면 너의 생각을 떠올린 게 언제였더라 숨 가쁘게 사는 건 무디게 했어 끝나지 않을 것만 같던 그리움 모른 척 너란 사람 묻어주던 친구들은 이제는 슬며시 네 안부 전하고 이젠 떨리지 않아 침착히 고개 끄덕인 나의 모습은 널 잊은 걸까 다시 못 보는 너 남의 사람인 너 견디기엔 미칠 것만 같던 이별의 그날들이 떠나가요 추억 너머 그저 기억으로만 지나간 사람으로만 이제는 너라고 말하지 않겠어요 그 어디에 살더라도 제발 나쁜 안부 안 들리게 뒤돌아 보면 그대 추억이 사라지면 비어 버리는 나의 계절들이 맘에 걸려도 그리움 멈추는 게 나는 좋아요 못 본 척 나의 눈물 가려 주던 친구들은 이제는 웃으며 그 얘길 꺼내고 나도 웃음으로 받아 줄 수 있었던 오늘 우리 한 번 더 이별할까요 다시 못 볼 그대 남의 사람 그대 견디기엔 미칠 것만 같던 이별의 그날들이 떠나가요 추억 너머 그저 기억으로만 지나간 사람으로만 이젠 그대라고도 말하지 않겠어요 이제서야 안녕 한 번도 안했던 말 안녕 다시 올 것 같던 나 혼자만의 오랜 기대였던 그 날들이 내겐 필요 했어요 많은 걸 깨닫게 했던 그 이별을 난 한번 더 오늘 할게요 그 어디에 살더라도 제발 나쁜 안부 안 들리게
240,그래서 그대는,얀,나는 나에게 길 들여지길 바래요 그동안 그댈 너무 많이 닮아 있었나 봐요 지워질 때도 됐는데 그댄 또 누군가에게 길 들었나요 혹시 그 사람 예전 나완 많이 틀린가 봐요 그래서 그대는 날 잊고 사는지 내 아름다운 사람아 여전히 나는 니 모습인데 또 다른 사랑 배워갈 그대 가슴에 내 작은 기억 하나만 내 눈물 나는 사랑아 같은 아픔에 머물 수 있게 다른 이별에 울어도 내 품 안에서 그 마음 아물게 해요  내가 아닌 그대 행복한가요 혹시나 내 이름 벌써 잊었나요 내 아름다운 사람아 여전히 나는 니 모습인데 또 다른 사랑 배워갈 그대 가슴에 내 작은 기억 하나만 내 눈물나는 사랑아 같은 아픔에 머물 수 있게 다른 이별에 울어도 내 품 안에서 그 마음 아물게 해요
241,네 생각,존박,아침에 눈을 뜨면 네 생각이나 창밖을 바라보다 네 생각이나 그렇게 멍하니 또 하루가 흘러가 너도 날 가끔씩은 떠 올릴까 네 생각이나 어느새 내 주변의 모든 건 익숙한 향기로 너에게 물들어 화초에 꽃이 피어 네 생각이나 예쁜 걸 볼 때마다 네 생각이나 내 취향은 아니지만 네가 좋아하는 그 노랫말 하루 종일 흥얼거려 네 생각이나 사랑이 내게도 찾아왔나 봐 어느새 내 주변의 모든 건 처음 보는 색으로 내 맘처럼 피어나 푸르던 하늘에 무지갯빛이 나 갈라진 골목길도 모네의 그림 같아 이렇게 변한 나를 내가 봐도 참 우습기만 하지만 어쩔 수 없나 봐 하루 종일 바보처럼 네 생각이나 그렇게 멍하니 또 하루가 흘러가 아침에 눈을 뜨면 네 생각이나 양치를 하다가도 네 생각이나 그렇게 멍하니 또 하루가 흘러가 너도 날 가끔 떠올릴까 네 생각이나 화초에 꽃이 피어 네 생각이나 커피를 마시다가 네 생각이나 이렇게 변한 나를 내가 봐도 참 우습기만 하지만 어쩔 수 없나 봐 온종일 바보처럼 네 생각이나 네 생각이나 오 네 생각이나
242,그냥 편한 사이라도,백예슬,그저 담담하게 네게 말했지 무슨 말인지 알겠다고 괜찮은 척 하는 나를 보고 행복하라며 일어나는 너를 지금 보내면 다신 못 보는 걸 난 알고 있지만 말 못 했어 그냥 편한 사이라도 지내자고 말해 볼걸 널 보내면 어쩌려고 후회하는 내 모습 싫어 매일 난 궁금하겠지 근데 알 수가 없어 넌 이제 다시 못 보는 나의 삶에 없어진 사람인 걸 그래 언젠가는 찾아주겠지 이상할만큼 기대를 해 기다리고 있어 혹시라도 한 번이라도 나를 봐줄까 봐 허전한 맘에 또 그리워져서 더 잊지 못하고 너무 아파 그냥 편한 사이라도 지내자고 말해 볼걸 널 보내면 어쩌려고 후회하는 내 모습 싫어 매일 난 궁금하겠지 근데 알 수가 없어 넌 이제 다시 못 보는 나의 삶에 없어진 사람인 걸 사랑 없이 난 너의 옆에라도 있을래 그래야 할 것 같아 그냥 편한 사이처럼 지내는 건 어려울까 그때 말하지 못해서 아직까지 미련이 남아 매일 또 궁금하겠지 근데 알 수가 없는 나라서 나는 시간이 지나도 널 또 그리워 할 거야
243,Lonely,2NE1,지금 내가 하는 얘기 널 아프게 할지 몰라 아마 날 죽도록 미워하게 될 거야 내가 예전 같지 않다던 네 말 모두 틀린 말은 아니야 나도 변해버린 내가 낯 설기만해 너무 착한 넌데 넌 그대로인데 Oh I don’t know I don’t know 내가 왜 이러는지 그토록 사랑했는데 넌 여기 있는데Oh I don’t know 이제 날 찾고 싶어 Baby I’m sorry 너와 있어도 난lonely 사랑하긴 내가 부족한가 봐 이런 못난 날 용서해 I’m sorry 이게 너와 나의 story 사랑이란 내겐 과분한가 봐 네 곁에 있어도 Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely 네가 잘못한 게 아냐 내가 이상한 거야 이미 오래 전부터 난 준비 했나 봐 이별을 정말 잘해주고 싶었는데 하필 사랑 앞에서는 왜 이렇게 한없이 작아지고 외로운지 너무 착한 넌데 넌 그대로인데 Oh I don’t know I don’t know 내가 왜 이러는지 그토록 사랑했는데 넌 여기 있는데 Oh I don’t know 이제 날 찾고 싶어 Baby I’m sorry 너와 있어도 난lonely 사랑하긴 내가 부족한가 봐 이런 못난 날 용서해 I’m sorry 이게 너와 나의 story 사랑이란 내겐 과분한가 봐 네 곁에 있어도 Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Cuz I’m just another girl 이 밤이 외로워 난 더는 견딜 수 없어 Good bye Cuz I’m just another girl 너무나 외로워 지금 네 곁에 있어도 Baby I’m solonely Lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely
244,이 바보야,정승환,세상이 멈춘 것 같았어 우연히 널 거리에서 마주쳤을 때 가끔 들리는 너의 안부에도 난 꼭 참았는데 이 바보야 너 땜에 아프잖아 왜 또 옷은 춥게 얇게 입었어 나를 피하는 눈빛이 야윈 너의 얼굴이 그런 니가 미워서 나는 또 밤새 취해 간다 어디부터 잘못된 걸까 천천히 너에게 맞춰 기다렸다면 내가 가진 현실은 초라했고 마음만 커져가고 나 땜에 힘들다고 했잖아 행복해지고 싶다 그랬잖아 어떻게 널 보냈는데 이 바보야 너 땜에 아프잖아 왜 또 옷은 춥게 얇게 입었어 내 전부였던 눈빛이 사랑했던 얼굴이 여전히 반가워서 눈물이 흘러 어렸어서 서운해서 소중해서 불안해서 다 망쳐버린 걸 알아 다 미안해 이 바보야 얼마나 사랑했는데 어떻게 헤어졌는데 다신 만나지 말자 잡을 수 없게 잘 살아줘
245,너무 아픈 사랑은 사랑이 아니었음을,김기태,그대 보내고 멀리 가을 새와 작별하듯 그대 떠나 보내고 돌아와 술잔 앞에 앉으면 눈물 나누나 그대 보내고 아주 지는 별빛 바라볼 때 눈에 흘러내리는 못다 한 말들 그 아픈 사랑 지울 수 있을까 지울 수 있을까 어느 하루 비라도 추억처럼 흩날리는 거리에서 쓸쓸한 사람 되어 고개 숙이면 그대 목소리 너무 아픈 사랑은 사랑이 아니었음을 너무 아픈 사랑은 사랑이 아니었음을 너무 아픈 사랑은 사랑이 아니었음을 너무 아픈 사랑은 사랑이 아니었음을
246,She (Hidden Track No.V 1월 선정곡),잔나비,she is everything to me 지친 나를 감싸 안아줄 그대 나를 반겨줄 천사 같은 이름 woo she she 그 미소 위로 닻을 내리고 내 하루가 쉬어가고 she 어떨까요 그대 없는 나는 all of my life is you 빰빰빰 빰 빰 빰빰빰 빰 빰 무지개가 떨어진 곳을 알아 내일은 꼭 함께 가자는 그녀 내 손을 감싸 쥐는 용감한 여전사여 woo she she 그 미소 위로 닻을 내리고 내 하루가 쉬어가고 she 어떨까요 그대 없는 나는 all of my life all of my life is you she 어떤 밤에는 그대와 나는 길을 잃고 헤매겠지 she 걸음 맞춰서 걷다가 보면 all of my life is you 빰빰빰 빰 빰 빰빰빰 빰 빰
247,한 걸음씩 멀어지는 너에게,#안녕,그날의 우리는 어디 있을까 아무 흔적 없이 멀어진 기억들 함께 느꼈던 그때 향기를 아직도 기억해 우린 이제 마지막인 걸까 밤새 나누던 하루의 일상이 이제는 더 멀게만 느껴져 보고 싶단 말이 사랑한단 말이 이젠 의미 없어 나를 울리고 있어 외로운 밤 난 너를 지워내려 해 이별의 순간 깨지 못할 꿈처럼 가까이 갈 수가 없어 한 걸음씩 멀어지는 너에게 더는 할 말이 없어 널 보내고 우리 사랑했던 시간이 생각이 나면 그때 한 번쯤은 너 날 떠올려주면 돼 이 빈자리 너의 온기가 그리울 거야 이제는 널 지울게 그토록 바랬던 너였었는데 하고픈 말 아직 남았는데 이미 늦어버린 걸 돌이킬 수 없단 걸 알아 바보처럼 울고 있는 너와 나 외로운 밤 난 너를 지워내려 해 이별의 순간 깨지 못할 꿈처럼 가까이 갈 수가 없어 한 걸음씩 멀어지는 너에게 더는 할 말이 없어 널 떠나보낼게 마지막 미소가 계속 떠올라 네가 보고파 언젠가 우리 다시 만나면 그땐 이렇게 아프지 말자고 이렇게 약속할게 한 걸음씩 멀어지는 너에게 행복하길 바래 널 보내고 우리 사랑했던 시간이 생각이 나면 그때 한 번쯤은 날 떠올려 줄래 이 빈자리 너의 온기가 그리울 거야 이제는 널 지울게
248,My Love,이승철,사랑해 그 말은 무엇보다 아픈 말 숨죽여서 하는 말 이젠하기 힘든 말 Oh 햇살이 밝은 아침보다 밤의 달빛이 어울려요 이별의 그 입맞춤 잠시 접어둔 채 이대로 이렇게 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 보낼께 나 또 한번 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 괜찮아 그 말은 안쓰러운 거짓말 애쓰면서 웃어도 우린 그저 눈물만 Oh 햇살이 밝은 아침보다 밤의 달빛이 어울려요 이별의 그 입맞춤 잠시 접어둔 채 이대로 이렇게 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 보낼께 나 또 한번 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 My Love
